Ticker,Nom,SUB_IND_GICS,IND_GICS,REGION_NAME,CUR_MKT_CAP,CURR_ENTP_VAL,NET_INCOME_FIRM,SALES_REV_TURN,NET_REV,GROSS_PROFIT,EBIT,EBITDA,NET_DEBT,CURRENT_EV_TO_T12M_EBIT,CURRENT_EV_TO_T12M_EBITDA,PX_TO_SALES_RATIO,TRAIL_12M_NET_SALES,CURRENT_EV_TO_12M_SALES,PE_RATIO,NUM_OF_EMPLOYEES,SUSTAIN_GROWTH_RT,PROF_MARGIN,Unnamed: 23
MCRB,Seres Therapeutics Inc,Biotechnology,Health Care,United States,617416409.3,375.9214093,,144.927,,,-64.493,-54.951,-241.495,,,4.247966343,144.927,2.593867321,,333.0,,-45.24898742,
EQR,Equity Residential,Residential REITs,Real Estate,United States,32490527226.0,41789.00023,,2463.997,,,603.658,1463.695,8529.956,69.22628413,28.55034705,13.11350438,2463.997,16.95984217,118.1804885,2400.0,7.091011535,54.09300417,
ATEN,A10 Networks Inc,Systems Software,Information Technology,United States,954930025.0,793.187025,,250.042,,196.537,33.388,47.042,-161.743,23.18548431,16.86125218,3.853048885,250.042,3.172215168,10.05304792,543.0,58.41680467,37.94842466,
DELL,Dell Technologies Inc,"Technology Hardware, Storage & Peripherals",Information Technology,United States,39126185756.0,56708.18576,5531.592643,101197.0,,21891.0,4659.0,8206.0,17477.0,11.99244242,6.91057589,0.36497604,106995.0,0.560374179,8.165899641,158000.0,130.991895,5.497198534,
BWA,BorgWarner Inc,Auto Parts & Equipment,Consumer Discretionary,United States,8751759474.0,11644.75947,622.0380228,14838.0,,2855.0,1151.0,1980.0,2579.0,10.08082092,5.881191654,0.586336011,14838.0,0.784793063,9.406442709,49300.0,5.487688467,3.61908613,
VIAV,Viavi Solutions Inc,Communications Equipment,Information Technology,United States,3573240832.0,3637.040832,61.31215722,1198.9,,714.4,142.2,258.4,-33.0,21.82510517,13.52059789,2.857882927,1255.9,2.895963717,189.4281167,3600.0,-1.307272497,3.845191425,
URBN,Urban Outfitters Inc,Apparel Retail,Consumer Discretionary,United States,2519743180.0,3037.58618,2.434001708,4548.763,,1493.95,408.566,514.238,517.843,6.23771473,5.906965607,0.562926446,4548.763,0.667782907,8.375281591,9500.0,19.27437515,6.828581748,
SPG,Simon Property Group Inc,Retail REITs,Real Estate,United States,42457903502.0,68831.0405,,5116.789,,,2413.19,3770.872,25294.017,28.23158843,18.25334843,8.297544227,5116.789,13.451999,20.48658965,3300.0,-5.505093731,43.96567848,
EMN,Eastman Chemical Co,Specialty Chemicals,Materials,United States,13742817080.0,18733.81708,1018.060074,10476.0,,2500.0,1281.0,1886.0,4907.0,14.56511963,9.933094952,1.372179498,10476.0,1.788260508,11.99608614,14000.0,10.78788469,8.180603284,
AVB,AvalonBay Communities Inc,Residential REITs,Real Estate,United States,33600690209.0,41454.44221,,2294.85,,,609.47,1409.029,7849.793,67.2348038,29.42057417,14.61894308,2294.849,18.06411844,39.30308703,2927.0,3.110184217,43.76316535,
PRU,Prudential Financial Inc,Life & Health Insurance,Financials,United States,41524705000.0,59329.705,,70934.0,,,,,17073.0,6.324454216,,0.626104564,68254.0,0.836407153,11.95664559,40916.0,7.553404607,10.8889954,
TELL,Tellurian Inc,Oil & Gas Exploration & Production,Energy,United States,1825096761.0,1635.232761,,71.275,,34.837,-112.733,-98.733,-189.864,,,20.28321797,71.275,22.94258521,,107.0,,-160.9793055,
UPS,United Parcel Service Inc,Air Freight & Logistics,Industrials,United States,178752000000.0,193703.2824,13429.05755,97287.0,,22279.0,12810.0,16492.0,14935.0,15.04477947,11.74528756,1.845604141,97287.0,1.991050011,16.92414199,534000.0,123.3751469,13.24945779,
AIV,Apartment Investment and Management Co,Residential REITs,Real Estate,United States,1067893897.0,2011.781897,,172.113,,,-13.363,71.349,848.426,,28.1963573,6.155326634,169.837,11.68872716,,62.0,,-3.433790591,
BRSP,BrightSpire Capital Inc,Mortgage REITs,Financials,United States,1123768061.0,4086.920061,,404.769,303.825,,133.754,173.21,2927.125,120.4360134,23.59517384,2.756622383,404.87,10.09691963,,,-4.624502589,-24.96386828,
MCK,McKesson Corp,Health Care Distributors,Health Care,United States,42619136525.0,48365.13652,,238228.0,,12148.0,-5040.0,-3724.0,3127.0,20.02697165,14.9552061,0.171566982,257006.0,0.188186799,12.50281786,76000.0,,-1.905317595,
LMT,Lockheed Martin Corp,Aerospace & Defense,Industrials,United States,118669000000.0,128140.9769,6790.925166,67044.0,,9061.0,9123.0,10762.0,9472.0,14.00754011,11.90679956,1.835539777,67044.0,1.911296714,13.64560531,114000.0,46.73645215,9.419187399,
ABC,AmerisourceBergen Corp,Health Care Distributors,Health Care,United States,30412764925.0,34284.55893,1666.834257,213988.843,,6943.228,2354.197,3030.037,5258.289,13.98585403,11.28526222,0.136133947,221101.097,0.155062817,15.66356934,42000.0,,0.719631911,
COF,Capital One Financial Corp,Consumer Finance,Financials,United States,55761516010.0,81946.51601,,32033.0,30435.0,,17407.0,21170.0,21340.0,5.167976858,3.870879358,1.858238052,32033.0,2.558190491,4.990736152,50800.0,19.0863029,38.67886242,
WAT,Waters Corp,Life Sciences Tools & Services,Health Care,United States,19050922332.0,20083.03633,731.4627582,2785.874,,1629.341,821.707,987.387,1032.114,24.35795342,20.33957945,6.951834813,2785.874,7.208881784,28.30669797,7800.0,231.0639689,24.86986131,
DLTR,Dollar Tree Inc,General Merchandise Stores,Consumer Discretionary,United States,33831141713.0,42816.54171,,26321.2,,7737.3,1811.4,2527.4,8985.4,20.79973559,16.94094394,1.301636385,26321.2,1.626694137,25.92931024,56900.0,17.70084912,5.044982752,
XPO,XPO Logistics Inc,Trucking,Industrials,United States,7968943736.0,12202.94374,502.2268293,12806.0,,3861.0,616.0,1327.0,4234.0,19.8099736,9.195888271,0.470124875,16441.0,0.952908304,15.79041424,42000.0,17.47269891,2.623770108,
DRI,Darden Restaurants Inc,Restaurants,Consumer Discretionary,United States,15874775814.0,20968.77581,,7196.1,,1493.5,648.7,1384.2,4543.0,21.07202876,15.49226141,1.883873545,8590.4,2.440954532,19.7080533,156883.0,9.775020402,8.745014661,
GBOX,GreenBox POS,Data Processing & Outsourced Services,Information Technology,United States,103198386.0,75.07895399,,8.525015,,3.699428,-5.104326,-5.08845,1.399315,,,3.800197663,22.162769,3.387616141,,,,-58.73749196,
NTAP,NetApp Inc,"Technology Hardware, Storage & Peripherals",Information Technology,United States,18089988508.0,16840.98851,786.1538462,5744.0,,3815.0,1031.0,1293.0,-1844.0,12.76799735,10.72674427,2.923815651,6193.0,2.719358713,20.00313517,11000.0,82.97502334,12.70891365,
CTXS,Citrix Systems Inc,Application Software,Information Technology,United States,12615782121.0,15637.95012,,3217.17,,2592.093,236.62,592.689,3022.168,66.34599526,26.38474836,3.891945506,3217.17,4.860778299,39.06631208,9700.0,50.79617233,9.558058791,
DVA,DaVita Inc,Health Care Services,Health Care,United States,10593000000.0,23699.512,1206.083404,11618.797,,3646.383,1797.37,3025.908,11491.04,12.43783782,7.832198467,0.995466847,11618.797,2.039756095,12.06344847,69000.0,91.48351109,8.42126771,
FHI,Federated Hermes Inc,Asset Management & Custody Banks,Financials,United States,2966581912.0,3142.523912,,1300.447,1300.447,,375.804,424.814,112.74,8.275236761,7.397411367,2.320764271,1300.447,2.416495184,12.3105973,1968.0,14.31338222,20.78462252,
HIG,Hartford Financial Services Group Inc/Th,Multi-line Insurance,Financials,United States,22479022544.0,27615.02254,2556.094613,22390.0,,,,,4791.0,8.822690909,,1.055533792,22390.0,1.233364115,12.07443517,18500.0,10.9781235,10.56275123,
IRM,Iron Mountain Inc,Specialized REITs,Real Estate,United States,13743744243.0,25264.45324,756.324336,4491.531,,2604.302,854.172,1984.29,11447.182,25.0111677,12.73223835,3.056102093,4491.531,5.624909022,22.7194754,25000.0,-86.3137451,10.02373133,
EL,Estee Lauder Cos Inc/The,Personal Products,Consumer Staples,United States,91700269168.0,95927.26917,3019.317022,16215.0,,12381.0,2618.0,3739.0,3159.0,29.94919425,24.58412844,5.222078377,17731.0,5.410144333,35.29833397,62000.0,44.76320105,17.69966081,
ATI,Allegheny Technologies Inc,Steel,Materials,United States,3327658429.0,4768.958429,-187.3622642,2799.8,,333.2,117.6,296.6,1294.2,39.22655345,16.07875397,1.185094877,2799.8,1.703321105,,6300.0,,-1.36438317,
SRCL,Stericycle Inc,Environmental & Facilities Services,Industrials,United States,5145318122.0,7070.418122,-2780.542857,2646.9,,1017.2,72.3,517.1,1921.0,80.32660116,13.67321238,1.941475597,2646.9,2.671207118,55.87411809,15000.0,,-1.050285239,
ANF,Abercrombie & Fitch Co,Apparel Retail,Consumer Discretionary,United States,1678423846.0,2090.179846,,3712.768,,2311.995,343.084,549.016,400.522,4.978312302,,0.472820211,3712.768,0.562970766,6.736530472,7100.0,29.84141536,7.083933066,
NOV,NOV Inc,Oil & Gas Equipment & Services,Energy,United States,7859196400.0,8723.1964,,5524.0,,774.0,-134.0,246.0,797.0,,35.46014797,1.39963531,5524.0,1.579144895,,27043.0,,-4.52570601,
DGX,Quest Diagnostics Inc,Health Care Services,Health Care,United States,16430407853.0,20254.40785,2112.085033,10788.0,,4209.0,2381.0,3110.0,3785.0,8.438369709,6.512671335,1.60130106,10788.0,1.877494239,9.80206996,49000.0,23.89293856,18.49276974,
ROK,Rockwell Automation Inc,Electrical Components & Equipment,Industrials,United States,29917016046.0,34149.71605,1441.425108,6997.4,,2897.7,1217.7,1517.3,3715.0,27.37671641,23.51746853,4.108548608,7289.4,4.684845947,23.99614984,24500.0,22.70903757,19.40863749,
AMT,American Tower Corp,Specialized REITs,Real Estate,United States,106198000000.0,160245.4656,,9356.9,,,3132.0,6579.7,50058.7,45.20888572,24.35452461,11.2441727,9356.9,17.12591409,40.47834421,6378.0,-22.29557281,27.44178093,
AMZN,Amazon.com Inc,Internet & Direct Marketing Retail,Consumer Discretionary,United States,1448460000000.0,1484730.232,34945.8259,469822.0,,197478.0,24879.0,66374.0,36269.0,57.21345263,22.36915407,3.066451673,469822.0,3.160197335,61.02999127,1608000.0,28.80564993,7.101412876,
AC,Associated Capital Group Inc,Asset Management & Custody Banks,Financials,United States,895554800.0,740.2108,,27.281,27.281,,80.686,33.122,-357.8,9.173968222,,27.40966742,32.728,27.13283237,,25.0,6.455161796,217.0118397,
RL,Ralph Lauren Corp,"Apparel, Accessories & Luxury Goods",Consumer Discretionary,United States,7732325081.0,8184.025081,,4400.8,,2861.4,-43.6,525.7,453.8,11.12111031,8.460689632,1.337038474,5982.8,1.367925567,12.29599585,12100.0,14.24391075,-2.751772405,
BXP,Boston Properties Inc,Office REITs,Real Estate,United States,19269615308.0,34571.29031,,2888.621,,,968.04,1698.527,12892.899,35.29055383,20.353689,6.647608865,2888.621,11.96809492,47.05582494,743.0,1.475629495,17.48914101,
APH,Amphenol Corp,Electronic Components,Information Technology,United States,43291366792.0,47177.96679,1682.546205,10876.3,,3401.8,2105.1,2618.9,3809.5,22.35518826,18.01442086,3.973513846,10876.3,4.337685315,28.60108286,90000.0,20.0504332,14.62629755,
PXD,Pioneer Natural Resources Co,Oil & Gas Exploration & Production,Energy,United States,55817175487.0,59747.17549,2242.179898,15236.0,,4253.0,2884.0,5540.0,3930.0,20.67973093,10.78468872,3.5404089,15236.0,3.92144759,17.4445312,1932.0,-2.051424732,13.90128643,
VLO,Valero Energy Corp,Oil & Gas Refining & Marketing,Energy,United States,37447189109.0,49837.18911,1433.346727,113977.0,,11263.0,2130.0,4909.0,11003.0,22.8513998,10.15220801,0.326953686,113977.0,0.437256544,33.83953862,9813.0,3.016118877,0.815954096,
WU,Western Union Co/The,Data Processing & Outsourced Services,Information Technology,United States,6892634916.0,8895.734916,896.6829378,5070.8,,2174.4,1123.1,1331.3,2003.1,7.920697102,6.681991223,1.404896825,5070.8,1.75430601,7.975872196,10500.0,131.6710918,15.89098367,
CHRW,CH Robinson Worldwide Inc,Air Freight & Logistics,Industrials,United States,12690522018.0,14659.43802,,23102.138,,1608.479,1082.108,1258.888,1968.916,13.42753684,11.64475157,0.564264496,23102.138,0.634548976,15.32568104,16877.0,29.79109454,3.65440203,
ACN,Accenture PLC,IT Consulting & Other Services,Information Technology,Ireland,203227000000.0,201645.5349,5952.728878,50533.389,,16364.128,7621.529,10254.286,-4665.834,24.69586427,19.2647546,3.637701403,53736.357,3.752497307,32.77662515,624000.0,21.30327992,11.68892314,
YUM,Yum! Brands Inc,Restaurants,Consumer Discretionary,United States,32362980174.0,44003.98017,2086.827957,6584.0,,4859.0,2139.0,2389.0,11641.0,20.15642268,18.41941405,5.047117233,6584.0,6.68347208,24.41229728,36000.0,,23.92162819,
PLD,Prologis Inc,Industrial REITs,Real Estate,United States,110207000000.0,132193.8461,,4759.44,,,1617.409,3195.351,17607.382,81.7318601,41.37068075,23.14370012,4759.44,27.77508407,72.10058449,2053.0,5.507616642,61.76615316,
CRC,California Resources Corp,Oil & Gas Exploration & Production,Energy,United States,3298612205.0,3630.612205,,1889.0,,826.0,169.0,394.0,332.0,21.18173081,9.21475179,1.823920431,1889.0,1.921975757,3.841208867,1000.0,43.31210191,32.39809423,
FE,FirstEnergy Corp,Electric Utilities,Utilities,United States,25280515042.0,47933.51504,2130.193072,11132.0,,7687.0,1726.0,3380.0,22653.0,27.56713571,14.18151333,2.170759444,11132.0,4.305921222,18.76871346,12395.0,8.081848422,11.52533238,
VRSN,VeriSign Inc,Internet Services & Infrastructure,Information Technology,United States,22081961273.0,22666.83527,,1327.576,,1135.643,866.803,914.743,584.874,26.14992711,24.77945748,16.91014563,1327.576,17.07385134,28.59343829,908.0,,59.11751945,
PWR,Quanta Services Inc,Construction & Engineering,Industrials,United States,17509528431.0,21287.36943,540.3741768,12980.213,,1953.259,663.521,1189.084,3773.221,31.62840446,17.90232602,1.332465586,12980.213,1.639986141,34.26815089,43700.0,9.296910357,3.743821461,
AEE,Ameren Corp,Multi-Utilities,Utilities,United States,22389240337.0,36122.24034,1320.802951,6394.0,,4765.0,1333.0,2610.0,13604.0,27.09845487,13.83993883,3.514897417,6394.0,5.649396362,22.82812595,9116.0,-1.417594162,15.48326556,
NVDA,NVIDIA Corp,Semiconductors,Information Technology,United States,536750000000.0,527229.0,9983.513127,26914.0,,17475.0,10041.0,11215.0,-9521.0,52.40224828,47.01105662,19.90959137,26914.0,19.58939585,55.3397147,13532.0,43.34317791,36.2339303,
WBT,Welbilt Inc,Industrial Machinery,Industrials,United States,3401147701.0,4700.247701,123.3793347,1546.9,,559.6,181.6,257.4,1299.1,25.43245173,18.26048058,2.182923097,1546.9,3.038494861,37.78379627,4800.0,22.26797593,4.544573017,
SEE,Sealed Air Corp,Paper Packaging,Materials,United States,9904371860.0,13127.37186,626.6165875,5533.8,,1680.9,900.9,1119.0,3223.0,14.51717025,11.73134214,1.821096744,5533.8,2.372216535,20.24828563,16500.0,198.4117287,9.158263761,
CTSH,Cognizant Technology Solutions Corp,IT Consulting & Other Services,Information Technology,United States,46426577626.0,45362.57763,2143.793774,18507.0,,6903.0,2826.0,3683.0,-1064.0,15.74572844,12.31674657,2.518839317,18507.0,2.451103778,21.71163586,330660.0,14.1157196,11.54698222,
TCRT,Alaunos Therapeutics Inc,Biotechnology,Health Care,United States,148059890.8,85.96389081,,0.0,,0.0,-80.361,-78.179,-110.255,,,369.2502237,0.398,215.9896754,,103.0,,,
ISRG,Intuitive Surgical Inc,Health Care Equipment,Health Care,United States,96576715824.0,92510.11582,,5710.1,,3958.5,1821.0,2151.6,-4117.0,50.74368578,42.99596385,16.77060396,5710.1,16.2011376,58.25481022,9793.0,15.75954809,29.85236686,
CNX,CNX Resources Corp,Oil & Gas Exploration & Production,Energy,United States,3559768627.0,5828.709627,,1744.909,,712.073,-478.082,97.4,2268.941,,59.84301465,1.485241217,2524.579,3.340408942,13.57011296,441.0,-12.27774967,-28.57702035,
RSG,Republic Services Inc,Environmental & Facilities Services,Industrials,United States,40462076597.0,50265.4766,1548.515409,11295.0,,4557.3,2076.2,3389.0,9802.6,24.11419335,14.83194942,3.608170086,11296.0,4.450241399,31.18612454,35000.0,7.882868387,11.42452413,
EBAY,eBay Inc,Internet & Direct Marketing Retail,Consumer Discretionary,United States,30857018616.0,31772.01862,13778.32161,10420.0,,7770.0,2923.0,3603.0,915.0,10.83838155,8.818212216,3.168640555,10805.0,3.049138063,13.47307859,10800.0,,130.5950096,
KNSA,Kiniksa Pharmaceuticals Ltd,Biotechnology,Health Care,United States,649581538.6,473.4305386,,38.544,,29.444,-156.636,-151.533,-176.151,,,16.76859664,38.544,12.28285955,,215.0,,-409.7239518,
GS,Goldman Sachs Group Inc/The,Investment Banking & Brokerage,Financials,United States,115850000000.0,144781.0893,,64989.0,59339.0,,32694.0,35172.0,18228.0,5.337255243,4.116373516,1.774896595,64989.0,2.227778382,5.428449311,43900.0,18.78215522,33.29024912,
SRE,Sempra Energy,Multi-Utilities,Utilities,United States,48055148670.0,74965.14967,1974.438356,12857.0,,9639.0,1290.0,3234.0,24583.0,56.9362558,23.18031839,3.692368709,12857.0,5.830687538,17.74606201,28242.0,2.188684714,10.25122501,
MCO,Moody's Corp,Financial Exchanges & Data,Financials,United States,56032260000.0,60871.26,2375.529583,6218.0,,,2844.0,3193.0,4650.0,21.27803652,19.06397119,9.071265368,6218.0,9.789523963,25.55616552,13460.0,75.07163136,35.60630428,
BKNG,Booking Holdings Inc,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,United States,82565763280.0,79658.76328,1430.604096,10958.0,,,2496.0,3099.0,-2907.0,31.86350531,25.70466708,7.565837801,10958.0,7.26946188,48.94825251,20300.0,21.04597597,10.6315021,
SRRK,Scholar Rock Holding Corp,Biotechnology,Health Care,United States,452160398.6,276.2243986,,18.816,,,-129.921,-118.652,-175.936,,,24.9800901,18.816,14.68029329,,,,-700.4623724,
FFIV,F5 Inc,Communications Equipment,Information Technology,United States,11582769019.0,11345.53802,,2603.416,,2110.27,394.025,557.442,-328.107,28.38627817,20.39911327,4.331282401,2665.899,4.255801896,25.84722473,6460.0,14.02643796,12.72332197,
AKAM,Akamai Technologies Inc,Internet Services & Infrastructure,Information Technology,United States,17339887380.0,18032.58138,717.7590109,3461.223,,2192.267,783.148,1533.52,692.694,21.82867831,11.75894764,5.081665191,3461.223,5.209887193,27.46095356,8700.0,14.84156692,18.82692909,
LPRO,Open Lending Corp,Financial Exchanges & Data,Financials,United States,2187357160.0,2222.30116,150.5591847,215.655,,197.034,150.289,151.411,34.944,14.78685173,14.67727682,10.15180303,215.655,10.3048905,14.26721424,104.0,157.4125558,67.73874939,
STTK,Shattuck Labs Inc,Biotechnology,Health Care,United States,182505048.5,-107.7099515,,9.934,,,-36.931,-36.313,-335.449,,,130.7714011,1.281,,,,,-368.4618482,
KRON,Kronos Bio Inc,Biotechnology,Health Care,United States,391685597.8,85.9385978,,0.0,,0.0,-151.398,-144.098,-305.747,,,,0.0,,,96.0,,,
SLM,SLM Corp,Consumer Finance,Financials,United States,4867025172.0,6714.482172,,2409.293,2027.215,,1922.342,1979.729,1596.387,4.359306049,3.391616818,2.299506141,2409.293,2.786909758,4.942324906,1450.0,49.2035244,48.16819706,
SBSI,Southside Bancshares Inc,Regional Banks,Financials,United States,1371484354.0,,,265.323,238.893,,,,340.974,,,5.200364552,265.323,,12.19208753,832.0,7.114812555,47.46936913,
DVN,Devon Energy Corp,Oil & Gas Exploration & Production,Energy,United States,36046134000.0,40672.134,3192.297447,12206.0,,3679.0,3102.0,5277.0,4489.0,13.11086985,7.707434906,3.053531977,11918.0,3.332142717,14.51151013,1600.0,29.16359588,23.04604293,
GOOGL,Alphabet Inc,Interactive Media & Services,Communication Services,United States,1678450000000.0,1567307.636,76322.94002,257637.0,,146698.0,78714.0,93854.0,-111141.0,19.83486628,16.69942289,6.547162957,257637.0,6.083394992,25.33844034,156500.0,32.06932403,29.51167728,
APPF,Appfolio Inc,Application Software,Information Technology,United States,3919845587.0,3855.588587,1.028,359.37,,215.426,-11.878,22.357,-64.257,,172.4555436,10.82779105,359.37,10.7287436,4421.346412,1335.0,,0.286056154,
